Distribution,Ordenation,Array Length,Time
Geometric,Quick Sort 2,600,0.015625
Geometric,Quick Sort 3,600,0.015625
Geometric,Counting Sort,600,0.03125
Geometric,Selection Sort,650,1.21875
Geometric,Insertion Sort,650,0.5
Geometric,Shell Sort,650,0.0625
Geometric,Quick Sort,650,0.0625
Geometric,Quick Sort 2,650,0.046875
Geometric,Quick Sort 3,650,0.0625
Geometric,Counting Sort,650,0.015625
Geometric,Selection Sort,700,1.78125
Geometric,Insertion Sort,700,0.6875
Geometric,Shell Sort,700,0.03125
Geometric,Quick Sort,700,0.03125
Geometric,Quick Sort 2,700,0.015625
Geometric,Quick Sort 3,700,0.0
Geometric,Counting Sort,700,0.0
Geometric,Selection Sort,750,1.84375
Geometric,Insertion Sort,750,1.015625
Geometric,Shell Sort,750,0.046875
Geometric,Quick Sort,750,0.046875
Geometric,Quick Sort 2,750,0.015625
Geometric,Quick Sort 3,750,0.046875
Geometric,Counting Sort,750,0.03125
Geometric,Selection Sort,50,0.0
Geometric,Insertion Sort,50,0.015625
Geometric,Shell Sort,50,0.0
Geometric,Quick Sort,50,0.0
Geometric,Quick Sort 2,50,0.0
Geometric,Quick Sort 3,50,0.0
Geometric,Counting Sort,50,0.0
Geometric,Selection Sort,100,0.0
Geometric,Insertion Sort,100,0.0
Geometric,Shell Sort,100,0.0
Geometric,Quick Sort,100,0.0
Geometric,Quick Sort 2,100,0.0
Geometric,Quick Sort 3,100,0.0
Geometric,Counting Sort,100,0.0
Geometric,Selection Sort,150,0.03125
Geometric,Insertion Sort,150,0.015625
Geometric,Shell Sort,150,0.0
Geometric,Quick Sort,150,0.0
Geometric,Quick Sort 2,150,0.0
Geometric,Quick Sort 3,150,0.0
Geometric,Counting Sort,150,0.0
Geometric,Selection Sort,200,0.109375
Geometric,Insertion Sort,200,0.046875
Geometric,Shell Sort,200,0.015625
Geometric,Quick Sort,200,0.015625
Geometric,Quick Sort 2,200,0.015625
Geometric,Quick Sort 3,200,0.015625
Geometric,Counting Sort,200,0.015625
Geometric,Selection Sort,250,0.234375
Geometric,Insertion Sort,250,0.0625
Geometric,Shell Sort,250,0.0
Geometric,Quick Sort,250,0.03125
Geometric,Quick Sort 2,250,0.015625
Geometric,Quick Sort 3,250,0.015625
Geometric,Counting Sort,250,0.0
Geometric,Selection Sort,300,0.203125
Geometric,Insertion Sort,300,0.109375
Geometric,Shell Sort,300,0.0
Geometric,Quick Sort,300,0.015625
Geometric,Quick Sort 2,300,0.015625
Geometric,Quick Sort 3,300,0.0
Geometric,Counting Sort,300,0.0
Geometric,Selection Sort,350,0.421875
Geometric,Insertion Sort,350,0.171875
Geometric,Shell Sort,350,0.015625
Geometric,Quick Sort,350,0.03125
Geometric,Quick Sort 2,350,0.015625
Geometric,Quick Sort 3,350,0.015625
Geometric,Counting Sort,350,0.0
Geometric,Selection Sort,400,0.421875
Geometric,Insertion Sort,400,0.15625
Geometric,Shell Sort,400,0.0
Geometric,Quick Sort,400,0.015625
Geometric,Quick Sort 2,400,0.0
Geometric,Quick Sort 3,400,0.03125
Geometric,Counting Sort,400,0.015625
Geometric,Selection Sort,450,0.734375
Geometric,Insertion Sort,450,0.28125
Geometric,Shell Sort,450,0.0
Geometric,Quick Sort,450,0.0
Geometric,Quick Sort 2,450,0.015625
Geometric,Quick Sort 3,450,0.015625
Geometric,Counting Sort,450,0.015625
Geometric,Selection Sort,500,0.953125
Geometric,Insertion Sort,500,0.296875
Geometric,Shell Sort,500,0.015625
Geometric,Quick Sort,500,0.0
Geometric,Quick Sort 2,500,0.03125
Geometric,Quick Sort 3,500,0.03125
Geometric,Counting Sort,500,0.015625
Geometric,Selection Sort,550,0.96875
Geometric,Insertion Sort,550,0.484375
Geometric,Shell Sort,550,0.015625
Geometric,Quick Sort,550,0.03125
Geometric,Quick Sort 2,550,0.046875
Geometric,Quick Sort 3,550,0.015625
Geometric,Counting Sort,550,0.015625
Geometric,Selection Sort,600,1.125
Geometric,Insertion Sort,600,0.53125
Geometric,Shell Sort,600,0.046875
Geometric,Quick Sort,600,0.03125
Geometric,Quick Sort 2,600,0.015625
Geometric,Quick Sort 3,600,0.03125
Geometric,Counting Sort,600,0.015625
Geometric,Selection Sort,650,1.328125
Geometric,Insertion Sort,650,0.6875
Geometric,Shell Sort,650,0.03125
Geometric,Quick Sort,650,0.046875
Geometric,Quick Sort 2,650,0.046875
Geometric,Quick Sort 3,650,0.0625
Geometric,Counting Sort,650,0.015625
Geometric,Selection Sort,700,1.5
Geometric,Insertion Sort,700,0.828125
Geometric,Shell Sort,700,0.078125
Geometric,Quick Sort,700,0.0
Geometric,Quick Sort 2,700,0.015625
Geometric,Quick Sort 3,700,0.015625
Geometric,Counting Sort,700,0.0
Geometric,Selection Sort,750,2.0
Geometric,Insertion Sort,750,0.984375
Geometric,Shell Sort,750,0.078125
Geometric,Quick Sort,750,0.0625
Geometric,Quick Sort 2,750,0.046875
Geometric,Quick Sort 3,750,0.078125
Geometric,Counting Sort,750,0.015625
Geometric,Selection Sort,50,0.0
Geometric,Insertion Sort,50,0.0
Geometric,Shell Sort,50,0.0
Geometric,Quick Sort,50,0.0
Geometric,Quick Sort 2,50,0.0
Geometric,Quick Sort 3,50,0.0
Geometric,Counting Sort,50,0.0
Geometric,Selection Sort,100,0.0
Geometric,Insertion Sort,100,0.0
Geometric,Shell Sort,100,0.0
Geometric,Quick Sort,100,0.0
Geometric,Quick Sort 2,100,0.0
Geometric,Quick Sort 3,100,0.015625
Geometric,Counting Sort,100,0.0
Geometric,Selection Sort,150,0.0625
Geometric,Insertion Sort,150,0.015625
Geometric,Shell Sort,150,0.0
Geometric,Quick Sort,150,0.0
Geometric,Quick Sort 2,150,0.0
Geometric,Quick Sort 3,150,0.015625
Geometric,Counting Sort,150,0.0
Geometric,Selection Sort,200,0.078125
Geometric,Insertion Sort,200,0.046875
Geometric,Shell Sort,200,0.015625
Geometric,Quick Sort,200,0.015625
Geometric,Quick Sort 2,200,0.0
Geometric,Quick Sort 3,200,0.0
Geometric,Counting Sort,200,0.015625
Geometric,Selection Sort,250,0.171875
Geometric,Insertion Sort,250,0.0625
Geometric,Shell Sort,250,0.0
Geometric,Quick Sort,250,0.015625
Geometric,Quick Sort 2,250,0.015625
Geometric,Quick Sort 3,250,0.015625
Geometric,Counting Sort,250,0.015625
Geometric,Selection Sort,300,0.28125
Geometric,Insertion Sort,300,0.15625
Geometric,Shell Sort,300,0.015625
Geometric,Quick Sort,300,0.015625
Geometric,Quick Sort 2,300,0.015625
Geometric,Quick Sort 3,300,0.015625
Geometric,Counting Sort,300,0.0
Geometric,Selection Sort,350,0.09375
Geometric,Insertion Sort,350,0.078125
Geometric,Shell Sort,350,0.015625
Geometric,Quick Sort,350,0.015625
Geometric,Quick Sort 2,350,0.015625
Geometric,Quick Sort 3,350,0.015625
Geometric,Counting Sort,350,0.015625
Geometric,Selection Sort,400,0.40625
Geometric,Insertion Sort,400,0.109375
Geometric,Shell Sort,400,0.015625
Geometric,Quick Sort,400,0.03125
Geometric,Quick Sort 2,400,0.0625
Geometric,Quick Sort 3,400,0.015625
Geometric,Counting Sort,400,0.015625
Geometric,Selection Sort,450,0.828125
Geometric,Insertion Sort,450,0.140625
Geometric,Shell Sort,450,0.046875
Geometric,Quick Sort,450,0.0
Geometric,Quick Sort 2,450,0.015625
Geometric,Quick Sort 3,450,0.0
Geometric,Counting Sort,450,0.0
Geometric,Selection Sort,500,1.546875
Geometric,Insertion Sort,500,0.4375
Geometric,Shell Sort,500,0.03125
Geometric,Quick Sort,500,0.015625
Geometric,Quick Sort 2,500,0.0
Geometric,Quick Sort 3,500,0.015625
Geometric,Counting Sort,500,0.0
Geometric,Selection Sort,550,1.234375
Geometric,Insertion Sort,550,0.4375
Geometric,Shell Sort,550,0.015625
Geometric,Quick Sort,550,0.03125
Geometric,Quick Sort 2,550,0.0
Geometric,Quick Sort 3,550,0.046875
Geometric,Counting Sort,550,0.0
Geometric,Selection Sort,600,1.1875
Geometric,Insertion Sort,600,0.671875
Geometric,Shell Sort,600,0.03125
Geometric,Quick Sort,600,0.015625
Geometric,Quick Sort 2,600,0.046875
Geometric,Quick Sort 3,600,0.03125
Geometric,Counting Sort,600,0.0
Geometric,Selection Sort,650,1.328125
Geometric,Insertion Sort,650,0.71875
Geometric,Shell Sort,650,0.03125
Geometric,Quick Sort,650,0.03125
Geometric,Quick Sort 2,650,0.0
Geometric,Quick Sort 3,650,0.046875
Geometric,Counting Sort,650,0.0
Geometric,Selection Sort,700,1.328125
Geometric,Insertion Sort,700,0.609375
Geometric,Shell Sort,700,0.046875
Geometric,Quick Sort,700,0.125
Geometric,Quick Sort 2,700,0.078125
Geometric,Quick Sort 3,700,0.078125
Geometric,Counting Sort,700,0.03125
Geometric,Selection Sort,750,1.984375
Geometric,Insertion Sort,750,0.84375
Geometric,Shell Sort,750,0.015625
Geometric,Quick Sort,750,0.046875
Geometric,Quick Sort 2,750,0.015625
Geometric,Quick Sort 3,750,0.078125
Geometric,Counting Sort,750,0.0
Geometric,Selection Sort,50,0.0
Geometric,Insertion Sort,50,0.0
Geometric,Shell Sort,50,0.0
Geometric,Quick Sort,50,0.0
Geometric,Quick Sort 2,50,0.0
Geometric,Quick Sort 3,50,0.0
Geometric,Counting Sort,50,0.0
Geometric,Selection Sort,100,0.03125
Geometric,Insertion Sort,100,0.0
Geometric,Shell Sort,100,0.0
Geometric,Quick Sort,100,0.0
Geometric,Quick Sort 2,100,0.0
Geometric,Quick Sort 3,100,0.015625
Geometric,Counting Sort,100,0.0
Geometric,Selection Sort,150,0.03125
Geometric,Insertion Sort,150,0.03125
Geometric,Shell Sort,150,0.0
Geometric,Quick Sort,150,0.0
Geometric,Quick Sort 2,150,0.0
Geometric,Quick Sort 3,150,0.0
Geometric,Counting Sort,150,0.0
Geometric,Selection Sort,200,0.09375
Geometric,Insertion Sort,200,0.046875
Geometric,Shell Sort,200,0.015625
Geometric,Quick Sort,200,0.0
Geometric,Quick Sort 2,200,0.0
Geometric,Quick Sort 3,200,0.0
Geometric,Counting Sort,200,0.0
Geometric,Selection Sort,250,0.15625
Geometric,Insertion Sort,250,0.0625
Geometric,Shell Sort,250,0.0
Geometric,Quick Sort,250,0.0
Geometric,Quick Sort 2,250,0.0
Geometric,Quick Sort 3,250,0.0
Geometric,Counting Sort,250,0.0
Geometric,Selection Sort,300,0.296875
Geometric,Insertion Sort,300,0.125
Geometric,Shell Sort,300,0.015625
Geometric,Quick Sort,300,0.015625
Geometric,Quick Sort 2,300,0.0
Geometric,Quick Sort 3,300,0.015625
Geometric,Counting Sort,300,0.0
Geometric,Selection Sort,350,0.390625
Geometric,Insertion Sort,350,0.171875
Geometric,Shell Sort,350,0.015625
Geometric,Quick Sort,350,0.046875
Geometric,Quick Sort 2,350,0.015625
Geometric,Quick Sort 3,350,0.015625
Geometric,Counting Sort,350,0.015625
Geometric,Selection Sort,400,0.5625
Geometric,Insertion Sort,400,0.21875
Geometric,Shell Sort,400,0.03125
Geometric,Quick Sort,400,0.0
Geometric,Quick Sort 2,400,0.0
Geometric,Quick Sort 3,400,0.0
Geometric,Counting Sort,400,0.0
Geometric,Selection Sort,450,0.53125
Geometric,Insertion Sort,450,0.28125
Geometric,Shell Sort,450,0.015625
Geometric,Quick Sort,450,0.015625
Geometric,Quick Sort 2,450,0.03125
Geometric,Quick Sort 3,450,0.015625
Geometric,Counting Sort,450,0.015625
Geometric,Selection Sort,500,0.703125
Geometric,Insertion Sort,500,0.28125
Geometric,Shell Sort,500,0.015625
Geometric,Quick Sort,500,0.015625
Geometric,Quick Sort 2,500,0.015625
Geometric,Quick Sort 3,500,0.03125
Geometric,Counting Sort,500,0.015625
Geometric,Selection Sort,550,1.015625
Geometric,Insertion Sort,550,0.5625
Geometric,Shell Sort,550,0.03125
Geometric,Quick Sort,550,0.0625
Geometric,Quick Sort 2,550,0.0
Geometric,Quick Sort 3,550,0.03125
Geometric,Counting Sort,550,0.015625
Geometric,Selection Sort,600,1.15625
Geometric,Insertion Sort,600,0.640625
Geometric,Shell Sort,600,0.046875
Geometric,Quick Sort,600,0.015625
Geometric,Quick Sort 2,600,0.03125
Geometric,Quick Sort 3,600,0.046875
Geometric,Counting Sort,600,0.015625
Geometric,Selection Sort,650,1.5625
Geometric,Insertion Sort,650,0.71875
Geometric,Shell Sort,650,0.03125
Geometric,Quick Sort,650,0.046875
Geometric,Quick Sort 2,650,0.046875
Geometric,Quick Sort 3,650,0.046875
Geometric,Counting Sort,650,0.0
Geometric,Selection Sort,700,1.765625
Geometric,Insertion Sort,700,0.78125
Geometric,Shell Sort,700,0.078125
Geometric,Quick Sort,700,0.046875
Geometric,Quick Sort 2,700,0.015625
Geometric,Quick Sort 3,700,0.015625
Geometric,Counting Sort,700,0.015625
Geometric,Selection Sort,750,1.609375
Geometric,Insertion Sort,750,0.734375
Geometric,Shell Sort,750,0.078125
Geometric,Quick Sort,750,0.0625
Geometric,Quick Sort 2,750,0.03125
Geometric,Quick Sort 3,750,0.0625
Geometric,Counting Sort,750,0.0
Geometric,Selection Sort,50,0.0
Geometric,Insertion Sort,50,0.0
Geometric,Shell Sort,50,0.0
Geometric,Quick Sort,50,0.0
Geometric,Quick Sort 2,50,0.0
Geometric,Quick Sort 3,50,0.0
Geometric,Counting Sort,50,0.0
Geometric,Selection Sort,100,0.03125
Geometric,Insertion Sort,100,0.015625
Geometric,Shell Sort,100,0.0
Geometric,Quick Sort,100,0.0
Geometric,Quick Sort 2,100,0.0
Geometric,Quick Sort 3,100,0.0
Geometric,Counting Sort,100,0.0
Geometric,Selection Sort,150,0.046875
Geometric,Insertion Sort,150,0.015625
Geometric,Shell Sort,150,0.0
Geometric,Quick Sort,150,0.0
Geometric,Quick Sort 2,150,0.0
Geometric,Quick Sort 3,150,0.0
Geometric,Counting Sort,150,0.015625
Geometric,Selection Sort,200,0.078125
Geometric,Insertion Sort,200,0.03125
Geometric,Shell Sort,200,0.015625
Geometric,Quick Sort,200,0.0
Geometric,Quick Sort 2,200,0.0
Geometric,Quick Sort 3,200,0.015625
Geometric,Counting Sort,200,0.015625
Geometric,Selection Sort,250,0.140625
Geometric,Insertion Sort,250,0.078125
Geometric,Shell Sort,250,0.0
Geometric,Quick Sort,250,0.015625
Geometric,Quick Sort 2,250,0.0
Geometric,Quick Sort 3,250,0.015625
Geometric,Counting Sort,250,0.0
Geometric,Selection Sort,300,0.1875
Geometric,Insertion Sort,300,0.046875
Geometric,Shell Sort,300,0.0
Geometric,Quick Sort,300,0.015625
Geometric,Quick Sort 2,300,0.0
Geometric,Quick Sort 3,300,0.03125
Geometric,Counting Sort,300,0.0
Geometric,Selection Sort,350,0.25
Geometric,Insertion Sort,350,0.09375
Geometric,Shell Sort,350,0.015625
Geometric,Quick Sort,350,0.0
Geometric,Quick Sort 2,350,0.0
Geometric,Quick Sort 3,350,0.015625
Geometric,Counting Sort,350,0.03125
Geometric,Selection Sort,400,0.53125
Geometric,Insertion Sort,400,0.109375
Geometric,Shell Sort,400,0.0
Geometric,Quick Sort,400,0.0
Geometric,Quick Sort 2,400,0.015625
Geometric,Quick Sort 3,400,0.03125
Geometric,Counting Sort,400,0.015625
Geometric,Selection Sort,450,0.546875
Geometric,Insertion Sort,450,0.265625
Geometric,Shell Sort,450,0.015625
Geometric,Quick Sort,450,0.015625
Geometric,Quick Sort 2,450,0.015625
Geometric,Quick Sort 3,450,0.09375
Geometric,Counting Sort,450,0.015625
Geometric,Selection Sort,500,0.90625
Geometric,Insertion Sort,500,0.375
Geometric,Shell Sort,500,0.015625
Geometric,Quick Sort,500,0.015625
Geometric,Quick Sort 2,500,0.015625
Geometric,Quick Sort 3,500,0.046875
Geometric,Counting Sort,500,0.0
Geometric,Selection Sort,550,1.140625
Geometric,Insertion Sort,550,0.546875
Geometric,Shell Sort,550,0.03125
Geometric,Quick Sort,550,0.015625
Geometric,Quick Sort 2,550,0.015625
Geometric,Quick Sort 3,550,0.03125
Geometric,Counting Sort,550,0.0
Geometric,Selection Sort,600,0.953125
Geometric,Insertion Sort,600,0.453125
Geometric,Shell Sort,600,0.03125
Geometric,Quick Sort,600,0.046875
Geometric,Quick Sort 2,600,0.046875
Geometric,Quick Sort 3,600,0.046875
Geometric,Counting Sort,600,0.015625
Geometric,Selection Sort,650,1.5
Geometric,Insertion Sort,650,0.734375
Geometric,Shell Sort,650,0.03125
Geometric,Quick Sort,650,0.015625
Geometric,Quick Sort 2,650,0.03125
Geometric,Quick Sort 3,650,0.046875
Geometric,Counting Sort,650,0.0
Geometric,Selection Sort,700,1.71875
Geometric,Insertion Sort,700,0.6875
Geometric,Shell Sort,700,0.09375
Geometric,Quick Sort,700,0.03125
Geometric,Quick Sort 2,700,0.03125
Geometric,Quick Sort 3,700,0.015625
Geometric,Counting Sort,700,0.0
Geometric,Selection Sort,750,2.015625
Geometric,Insertion Sort,750,1.09375
Geometric,Shell Sort,750,0.015625
Geometric,Quick Sort,750,0.03125
Geometric,Quick Sort 2,750,0.046875
Geometric,Quick Sort 3,750,0.046875
Geometric,Counting Sort,750,0.0
Geometric,Selection Sort,50,0.0
Geometric,Insertion Sort,50,0.0
Geometric,Shell Sort,50,0.0
Geometric,Quick Sort,50,0.0
Geometric,Quick Sort 2,50,0.0
Geometric,Quick Sort 3,50,0.0
Geometric,Counting Sort,50,0.0
Geometric,Selection Sort,100,0.03125
Geometric,Insertion Sort,100,0.0
Geometric,Shell Sort,100,0.0
Geometric,Quick Sort,100,0.0
Geometric,Quick Sort 2,100,0.0
Geometric,Quick Sort 3,100,0.0
Geometric,Counting Sort,100,0.0
Geometric,Selection Sort,150,0.03125
Geometric,Insertion Sort,150,0.03125
Geometric,Shell Sort,150,0.0
Geometric,Quick Sort,150,0.0
Geometric,Quick Sort 2,150,0.0
Geometric,Quick Sort 3,150,0.0
Geometric,Counting Sort,150,0.0
Geometric,Selection Sort,200,0.15625
Geometric,Insertion Sort,200,0.03125
Geometric,Shell Sort,200,0.0
Geometric,Quick Sort,200,0.015625
Geometric,Quick Sort 2,200,0.0
Geometric,Quick Sort 3,200,0.03125
Geometric,Counting Sort,200,0.0
Geometric,Selection Sort,250,0.1875
Geometric,Insertion Sort,250,0.046875
Geometric,Shell Sort,250,0.015625
Geometric,Quick Sort,250,0.0
Geometric,Quick Sort 2,250,0.0
Geometric,Quick Sort 3,250,0.0
Geometric,Counting Sort,250,0.0
Geometric,Selection Sort,300,0.25
Geometric,Insertion Sort,300,0.046875
Geometric,Shell Sort,300,0.03125
Geometric,Quick Sort,300,0.0
Geometric,Quick Sort 2,300,0.0
Geometric,Quick Sort 3,300,0.03125
Geometric,Counting Sort,300,0.0
Geometric,Selection Sort,350,0.34375
Geometric,Insertion Sort,350,0.140625
Geometric,Shell Sort,350,0.0
Geometric,Quick Sort,350,0.0
Geometric,Quick Sort 2,350,0.0
Geometric,Quick Sort 3,350,0.015625
Geometric,Counting Sort,350,0.0
Geometric,Selection Sort,400,0.453125
Geometric,Insertion Sort,400,0.140625
Geometric,Shell Sort,400,0.0625
Geometric,Quick Sort,400,0.0
Geometric,Quick Sort 2,400,0.015625
Geometric,Quick Sort 3,400,0.03125
Geometric,Counting Sort,400,0.0
Geometric,Selection Sort,450,0.734375
Geometric,Insertion Sort,450,0.25
Geometric,Shell Sort,450,0.046875
Geometric,Quick Sort,450,0.046875
Geometric,Quick Sort 2,450,0.015625
Geometric,Quick Sort 3,450,0.0
Geometric,Counting Sort,450,0.0
Geometric,Selection Sort,500,0.8125
Geometric,Insertion Sort,500,0.3125
Geometric,Shell Sort,500,0.015625
Geometric,Quick Sort,500,0.046875
Geometric,Quick Sort 2,500,0.0
Geometric,Quick Sort 3,500,0.03125
Geometric,Counting Sort,500,0.015625
Geometric,Selection Sort,550,0.984375
Geometric,Insertion Sort,550,0.453125
Geometric,Shell Sort,550,0.015625
Geometric,Quick Sort,550,0.03125
Geometric,Quick Sort 2,550,0.0
Geometric,Quick Sort 3,550,0.015625
Geometric,Counting Sort,550,0.0
Geometric,Selection Sort,600,1.109375
Geometric,Insertion Sort,600,0.515625
Geometric,Shell Sort,600,0.046875
Geometric,Quick Sort,600,0.015625
Geometric,Quick Sort 2,600,0.015625
Geometric,Quick Sort 3,600,0.09375
Geometric,Counting Sort,600,0.015625
Geometric,Selection Sort,650,1.390625
Geometric,Insertion Sort,650,0.65625
Geometric,Shell Sort,650,0.015625
Geometric,Quick Sort,650,0.046875
Geometric,Quick Sort 2,650,0.015625
Geometric,Quick Sort 3,650,0.0625
Geometric,Counting Sort,650,0.0
Geometric,Selection Sort,700,1.21875
Geometric,Insertion Sort,700,0.703125
Geometric,Shell Sort,700,0.03125
Geometric,Quick Sort,700,0.046875
Geometric,Quick Sort 2,700,0.0
Geometric,Quick Sort 3,700,0.03125
Geometric,Counting Sort,700,0.0
Geometric,Selection Sort,750,1.984375
Geometric,Insertion Sort,750,0.828125
Geometric,Shell Sort,750,0.0625
Geometric,Quick Sort,750,0.0625
Geometric,Quick Sort 2,750,0.0625
Geometric,Quick Sort 3,750,0.0625
Geometric,Counting Sort,750,0.015625
Geometric,Selection Sort,50,0.015625
Geometric,Insertion Sort,50,0.0
Geometric,Shell Sort,50,0.0
Geometric,Quick Sort,50,0.0
Geometric,Quick Sort 2,50,0.0
Geometric,Quick Sort 3,50,0.0
Geometric,Counting Sort,50,0.0
Geometric,Selection Sort,100,0.0
Geometric,Insertion Sort,100,0.0
Geometric,Shell Sort,100,0.015625
Geometric,Quick Sort,100,0.0
Geometric,Quick Sort 2,100,0.0
Geometric,Quick Sort 3,100,0.0
Geometric,Counting Sort,100,0.0
Geometric,Selection Sort,150,0.0
Geometric,Insertion Sort,150,0.015625
Geometric,Shell Sort,150,0.015625
Geometric,Quick Sort,150,0.0
Geometric,Quick Sort 2,150,0.0
Geometric,Quick Sort 3,150,0.0
Geometric,Counting Sort,150,0.0
Geometric,Selection Sort,200,0.0625
Geometric,Insertion Sort,200,0.015625
Geometric,Shell Sort,200,0.015625
Geometric,Quick Sort,200,0.0
Geometric,Quick Sort 2,200,0.0
Geometric,Quick Sort 3,200,0.0
Geometric,Counting Sort,200,0.0
Geometric,Selection Sort,250,0.125
Geometric,Insertion Sort,250,0.03125
Geometric,Shell Sort,250,0.015625
Geometric,Quick Sort,250,0.0
Geometric,Quick Sort 2,250,0.0
Geometric,Quick Sort 3,250,0.0
Geometric,Counting Sort,250,0.015625
Geometric,Selection Sort,300,0.28125
Geometric,Insertion Sort,300,0.125
Geometric,Shell Sort,300,0.015625
Geometric,Quick Sort,300,0.03125
Geometric,Quick Sort 2,300,0.0
Geometric,Quick Sort 3,300,0.015625
Geometric,Counting Sort,300,0.0
Geometric,Selection Sort,350,0.3125
Geometric,Insertion Sort,350,0.1875
Geometric,Shell Sort,350,0.03125
Geometric,Quick Sort,350,0.03125
Geometric,Quick Sort 2,350,0.0
Geometric,Quick Sort 3,350,0.03125
Geometric,Counting Sort,350,0.0
Geometric,Selection Sort,400,0.515625
Geometric,Insertion Sort,400,0.234375
Geometric,Shell Sort,400,0.0
Geometric,Quick Sort,400,0.0
